District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count	No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No
Bagalkot,Amengad PS,0088/2023,1,2023,8,2023-08-23 16:00:00.000,2023-08-23 16:01:00.000,2023-08-23 20:30:00.000,23/08/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),15.9412420000000000000000,75.9227640000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",R.S.AMBIGER   (WHC),1878783,NULL,124200036,"GUDUR KODE HIGH SCHOOL PUBLIC PLACE, GUDUR KODE HIGH SCHOOL PUBLIC PLACE",SOUTH 15 KM,GUDUR TOWN BEAT NO 21,GUDUR,0,0,0,0,0,0,4,0,0,0,4,0,2023000135,1245,10470124520230088
Bagalkot,Amengad PS,0089/2023,1,2023,8,2023-08-29 18:00:00.000,2023-08-30 07:00:00.000,2023-08-30 17:00:00.000,30/08/2023,Non Heinous,Under Investigation,Written,BURGLARY - NIGHT,At Residential Premises,16.0579080000000000000000,75.9468500000000000000000,"IPC 1860 U/s: 457,380 ",V.N.GOUDAR   (PSI),1022913,NULL,124500034,"COMPLAINT HOUSE AT AMINAGAD, COMPLAINT HOUSE AT AMINAGAD",WEST 1 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,1,0,0,0,0,0,0,0,0,0,0,0,2023000137,1245,10470124520230089
Bagalkot,Amengad PS,0090/2023,1,2023,8,2023-08-31 10:00:00.000,2023-08-31 10:01:00.000,2023-08-31 18:00:00.000,31/08/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(3) ",R.S.AMBIGER   (WHC),1878783,NULL,124200036,"CHITTARAGI CROSS  AT AMIANGAD, CHITTARAGI CROSS  AT AMIANGAD",EAST 1 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,2,0,0,0,2,0,2023000138,1245,10470124520230090
Bagalkot,Amengad PS,0091/2023,1,2023,9,2023-09-04 16:00:00.000,2023-09-04 16:01:00.000,2023-09-04 21:30:00.000,04/09/2023,Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS FATAL,State Highways,16.0922440000000000000000,75.8687760000000000000000,"IPC 1860 U/s: 279,304(A) ",S A SAVADI   (PI),1845439,NULL,156600037,"ON HND BGK SH 20 RAOD NEAR RAMATHAL, ON HND BGK SH 20 RAOD NEAR RAMATHAL",WEST 10 KM,RURAL BEAT NO 10,RAMATHAL,0,1,0,0,0,0,1,1,0,1,1,0,2023000139,1245,10470124520230091
Bagalkot,Amengad PS,0092/2023,1,2023,9,2023-09-03 11:00:00.000,2023-09-03 11:01:00.000,2023-09-06 18:00:00.000,06/09/2023,Non Heinous,Under Investigation,Others,RIOTS,Others,16.0407480000000000000000,75.9398690000000000000000,"IPC 1860 U/s: 143,147,323,341,355,504,506,149 ",V.Y.PATIL   (ASI),1332245,NULL,125300002,"INFRONT OF SHADI MAHAL AT SULEBHAVI, INFRONT OF SHADI MAHAL AT SULEBHAVI",SOUTH 3 KM,RURAL BEAT NO 3,AIHOLE,1,0,0,0,0,0,5,4,1,5,5,0,2023000140,1245,10470124520230092
Bagalkot,Amengad PS,0093/2023,1,2023,9,2023-09-03 11:00:00.000,2023-09-03 11:01:00.000,2023-09-06 21:00:00.000,06/09/2023,Non Heinous,Pending Trial,Others,MOLESTATION,Public Place,16.0407630000000000000000,75.9398840000000000000000,"IPC 1860 U/s: 354,323,355,504,506 ",V.Y.PATIL   (ASI),1332245,NULL,125300002,", ",SOUTH 03 KM,RURAL BEAT NO 3,AIHOLE,0,1,0,0,0,0,1,0,0,0,1,0,2023000141,1245,10470124520230093
Bagalkot,Amengad PS,0094/2023,1,2023,9,2023-08-31 22:00:00.000,2023-09-01 06:00:00.000,2023-09-07 14:15:00.000,07/09/2023,Non Heinous,Undetected,Written,THEFT,Of Cattle,16.1411560000000000000000,75.9055780000000000000000,"IPC 1860 U/s: 379 ",SHIVANAND  SINGANNAVAR (PSI),2954871,NULL,156800079,"COMPLAINT FIELD SNO 17 AT BASAVANAL, COMPLAINT FIELD SNO 17 AT BASAVANAL",20 KM,RURAL BEAT NO 20,BASANAL,1,0,0,0,0,0,0,0,0,0,0,0,2023000142,1245,10470124520230094
Bagalkot,Amengad PS,0095/2023,1,2023,9,2022-04-25 10:00:00.000,2022-04-25 19:00:00.000,2023-09-07 17:00:00.000,07/09/2023,Heinous,Pending Trial,Written,CRIMES RELATED TO WOMEN,Dowry Prohibition,16.1078990000000000000000,75.8665450000000000000000,"IPC 1860 U/s: 143,147,148,323,324,504,506,498A,149 DOWRY PROHIBITION ACT, 1961 U/s: 3,4 ",S A SAVADI   (PI),1845439,NULL,156600037,"KAMATAGI VILLAGE ACCUSED HOUSE, KAMATAGI VILLAGE ACCUSED HOUSE",WEST 11 KM,RURAL BEAT NO 11,KAMATAGI ONE,0,1,0,0,0,0,5,2,3,5,5,0,2023000143,1245,10470124520230095
Bagalkot,Amengad PS,0096/2023,1,2023,9,2023-09-08 14:00:00.000,2023-09-08 14:01:00.000,2023-09-08 20:30:00.000,08/09/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),15.9396500000000000000000,75.9106560000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(3) ",I.H.DEVANAL   (HC),1982862,NULL,125400031,"HULLESHVARI TEMPLE AT GUDUR PUBLIC PLACET, HULLESHVARI TEMPLE AT GUDUR PUBLIC PLACET",SOUTH 14 KM,GUDUR TOWN BEAT NO 21,GUDUR,0,0,0,0,0,0,1,0,0,0,1,0,2023000144,1245,10470124520230096
Bagalkot,Amengad PS,0097/2023,1,2023,9,2023-09-09 10:00:00.000,2023-09-09 10:01:00.000,2023-09-09 11:45:00.000,09/09/2023,Non Heinous,Pending Trial,NULL,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),16.0575650000000000000000,75.9440360000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(3) ",SANGAPPA  TOTAD (HC),2168887,NULL,124700036,"SEVALAL TEMPLE PUBLIC PLACE AT AMINAGAD, SEVALAL TEMPLE PUBLIC PLACE AT AMINAGAD",WEST 2 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,1,0,0,0,1,0,2023000145,1245,10470124520230097
Bagalkot,Amengad PS,0098/2023,1,2023,9,2023-02-14 00:00:00.000,2023-08-10 23:59:00.000,2023-09-09 18:15:00.000,09/09/2023,Heinous,Pending Trial,Others,POCSO,Rape,16.0578340000000000000000,75.8615650000000000000000,"IPC 1860 U/s: 376(2)(i)(n) PROTECTION OF CHILDREN FROM SEXUAL OFFENCES ACT 2012 U/s: 4 Prohibition of Child Marriage Act 2006 U/s: 9,10 IPC 1860 U/s: 376(2)(n),376(3) ",S A SAVADI   (PI),1845439,NULL,156600037,"Infront of Hanamant Sanganagouda Ilkal House In, Infront of Hanamant Sanganagouda Ilkal House In",South 10 km from PS,RURAL BEAT NO 10,RAMATHAL,0,0,0,1,0,0,5,1,2,3,4,0,2023000146,1245,10470124520230098
Bagalkot,Amengad PS,0099/2023,1,2023,9,2023-09-08 00:30:00.000,2023-09-08 00:31:00.000,2023-09-09 19:45:00.000,09/09/2023,Non Heinous,Pending Trial,Written,THEFT,Of Cattle,15.9426250000000000000000,75.9409930000000000000000,"IPC 1860 U/s: 379 ",V.N.GOUDAR   (PSI),1022913,NULL,124500034,"VADAGERI VILLAGE COMPLAINT HOUSE, VADAGERI VILLAGE COMPLAINT HOUSE",SOUTH 18 KM,OP RURAL BEAT NO 28,DAMMUR,1,0,0,0,0,0,1,4,0,4,4,0,2023000147,1245,10470124520230099
Bagalkot,Amengad PS,0100/2023,1,2023,9,2023-09-10 17:00:00.000,2023-09-10 17:01:00.000,2023-09-11 17:30:00.000,11/09/2023,Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS FATAL,State Highways,16.0577780000000000000000,75.9381619000000000000000,"IPC 1860 U/s: 279,337,304(A) ",S A SAVADI   (PI),1845439,NULL,156600037,"AMD BGK SH 20 RAOD INDIAN PETROL PUMP AT AMINAGAD, AMD BGK SH 20 RAOD INDIAN PETROL PUMP AT AMINAGAD",WEST 1 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,1,0,0,0,0,1,1,0,1,1,0,2023000148,1245,10470124520230100
Bagalkot,Amengad PS,0101/2023,1,2023,9,2023-09-14 06:00:00.000,2023-09-16 17:00:00.000,2023-09-16 19:45:00.000,16/09/2023,Heinous,Transfered :UI( Hungunda Circle),Written,MURDER,Due To OtherCauses,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 302,201 ",S A SAVADI   (PI),1845439,NULL,156600037,"MURUDI FOREST NEAR SHARANAPPA RAJUR FIELD, MURUDI FOREST NEAR SHARANAPPA RAJUR FIELD",SOUTH 25 KM,GUDUR OP BEAT NO 23,MURUDI,0,1,0,0,0,0,0,0,0,0,0,0,2023000150,1245,10470124520230101
Bagalkot,Amengad PS,0102/2023,1,2023,9,2023-09-17 20:30:00.000,2023-09-17 21:30:00.000,2023-09-18 02:45:00.000,18/09/2023,Heinous,Pending Trial,Written,MURDER,Due To OtherCauses,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 302,324,504,506 ",S A SAVADI   (PI),1845439,NULL,156600037,"COMPLAINT EGG RICE SHOP NEAR AMINAGAD BUS STAND, COMPLAINT EGG RICE SHOP NEAR AMINAGAD BUS STAND",WEST 100 MTR,AMINAGAD TOWN BEAT NO 1,AMINAGAD,1,0,0,0,0,0,1,1,0,1,1,0,2023000151,1245,10470124520230102
Bagalkot,Amengad PS,0103/2023,1,2023,9,2023-08-24 18:00:00.000,2023-08-24 18:01:00.000,2023-09-20 13:00:00.000,20/09/2023,Non Heinous,False Case,Written,KIDNAPPING AND ABDUCTION,Missing-Girl,16.1040430000000000000000,75.8655290000000000000000,"IPC 1860 U/s: 363 ",SHIVANAND  SINGANNAVAR (PSI),2954871,NULL,156800079,"COMPLAINT HOUSE AT KAMATAGI, COMPLAINT HOUSE AT KAMATAGI",WEST 10 KM,RURAL BEAT NO 11,KAMATAGI ONE,0,0,0,1,0,0,0,0,0,0,0,0,2023000154,1245,10470124520230103
Bagalkot,Amengad PS,0104/2023,1,2023,9,2023-09-12 09:00:00.000,2023-09-12 09:01:00.000,2023-09-22 16:00:00.000,22/09/2023,Non Heinous,False Case,Others,KIDNAPPING AND ABDUCTION,Missing-Girl,15.9917320000000000000000,75.9453180000000000000000,"IPC 1860 U/s: 363 ",V.N.GOUDAR   (PSI),1022913,NULL,124500034,"COMPLAINT HOUSE AT TALLIKERI, COMPLAINT HOUSE AT TALLIKERI",SOUTH 10,RURAL BEAT NO 6,SULEBAVI,0,0,0,1,0,0,0,0,0,0,0,0,2023000155,1245,10470124520230104
Bagalkot,Amengad PS,0105/2023,1,2023,9,2023-09-23 05:00:00.000,2023-09-23 05:01:00.000,2023-09-23 07:30:00.000,23/09/2023,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Karnataka Excise Act 1965,16.0567290000000000000000,75.9442970000000000000000,"KARNATAKA EXCISE ACT, 1965 U/s: 32(1),34 IPC 1860 U/s: 273 ",A.Y.BILLUR   (ASI),1335221,NULL,124500006,"ACCYSED  HOUSE AT AMINAGAD, ACCYSED  HOUSE AT AMINAGAD",WEST 1 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,1,1,0,1,1,0,2023000156,1245,10470124520230105
Bagalkot,Amengad PS,0106/2023,1,2023,9,2023-09-17 10:00:00.000,2023-09-23 16:00:00.000,2023-09-23 19:30:00.000,23/09/2023,Non Heinous,Under Investigation,Others,MISCHIEF,Mischief,16.0712700000000000000000,75.8619950000000000000000,"IPC 1860 U/s: 425,427 PREVENTION OF DESTRUCTION AND LOSS OF PROPERTY ACT, 1981 U/s: 2 ",SHIVANAND  SINGANNAVAR (PSI),2954871,NULL,156800079,"BUS STAND AT HUVINAHALLI VILLAGE, BUS STAND AT HUVINAHALLI VILLAGE",SOUTH 8 KM,RURAL BEAT NO 10,RAMATHAL,1,0,0,0,0,0,1,0,0,0,0,0,2023000157,1245,10470124520230106
Bagalkot,Amengad PS,0107/2023,1,2023,9,2023-09-18 12:00:00.000,2023-09-18 12:01:00.000,2023-09-24 21:00:00.000,24/09/2023,Non Heinous,Transfered :UI( Hungunda Circle),Written," CYBER CRIME","Information Technology Act 2000, 2009",15.9931240000000000000000,75.9435190000000000000000,"INFORMATION TECHNOLOGY ACT 2008 U/s: 67,67(A) IPC 1860 U/s: 509 ",S A SAVADI   (PI),1845439,NULL,156600037,"TALLIKERI VILLAGE, TALLIKERI VILLAGE",SOUTH 7 KM,RURAL BEAT NO 6,SULEBAVI,0,1,0,0,0,0,1,1,0,1,1,0,2023000158,1245,10470124520230107
Bagalkot,Amengad PS,0108/2023,1,2023,9,2023-09-27 14:00:00.000,2023-09-27 14:01:00.000,2023-09-27 18:00:00.000,27/09/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),16.1123700000000000000000,75.8703010000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",SANGAPPA  TOTAD (HC),2168887,NULL,124700036,"KAMATAGI VILLAGE HALLAD DANDEYALLI AT KAMATAGI, KAMATAGI VILLAGE HALLAD DANDEYALLI AT KAMATAGI",WEST 11 KM,RURAL BEAT NO 11,KAMATAGI ONE,0,0,0,0,0,0,6,0,0,0,6,0,2023000160,1245,10470124520230108
Bagalkot,Amengad PS,0109/2023,1,2023,9,2023-09-27 14:00:00.000,2023-09-27 14:01:00.000,2023-09-27 19:45:00.000,27/09/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),16.0560260000000000000000,75.9526880000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(3) ",V.Y.PATIL   (ASI),1332245,NULL,125300002,"NEAR SHIVA HOTEL AT AMINAGAD, NEAR SHIVA HOTEL AT AMINAGAD",EAST 1 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,2,0,0,0,2,0,2023000161,1245,10470124520230109
Bagalkot,Amengad PS,0110/2023,1,2023,9,2023-08-17 19:40:00.000,2023-08-17 19:41:00.000,2023-09-27 22:00:00.000,27/09/2023,Non Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,0.0000000000000000000000,0.0000000000000000000000,"IPC 1860 U/s: 279,337,338 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,177,128 (A),146 ",SHIVANAND  SINGANNAVAR (PSI),2954871,NULL,156800079,"HND AMD SH 20 ROAD AT RAKKASAGI BRIDZ, HND AMD SH 20 ROAD AT RAKKASAGI BRIDZ",WEST 2 KM,RURAL BEAT NO 7,RAKKASAGI,5,0,0,0,0,0,2,1,0,1,2,0,2023000162,1245,10470124520230110
Bagalkot,Amengad PS,0111/2023,1,2023,9,2023-09-28 12:00:00.000,2023-09-28 12:01:00.000,2023-09-28 16:00:00.000,28/09/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0000000000000000000000,0.0000000000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",SHIVANAND  SINGANNAVAR (PSI),2954871,NULL,156800079,"DURGADEVI TEMPLE AT AIHOLE, DURGADEVI TEMPLE AT AIHOLE",SOUTH 8 KM,RURAL BEAT NO 8,AIHOLE,0,0,0,0,0,0,5,0,0,0,5,0,2023000163,1245,10470124520230111
Bagalkot,Amengad PS,0112/2023,1,2023,10,2023-10-05 14:00:00.000,2023-10-05 14:01:00.000,2023-10-05 19:05:00.000,05/10/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),16.0214220000000000000000,75.8813340000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(3) ",MUTTURAJ.S.BAVIKATTI   (HC),1984866,NULL,125000002,"AIHOLE CROSS IN PUBLIC PLACE, AIHOLE CROSS IN PUBLIC PLACE",SOUTH 11 KM,RURAL BEAT NO 8,AIHOLE,0,0,0,0,0,0,1,0,0,0,1,0,2023000167,1245,10470124520230112
Bagalkot,Amengad PS,0113/2023,1,2023,10,2023-10-06 13:00:00.000,2023-10-06 13:01:00.000,2023-10-06 15:05:00.000,06/10/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),16.0330600000000000000000,75.9306050000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",A.Y.BILLUR   (ASI),1335221,NULL,124500006,"INFRONT OF KONAMMADEVE TEMPLE AT KUNIBENCHI, INFRONT OF KONAMMADEVE TEMPLE AT KUNIBENCHI",SOUTH 3 KM,RURAL BEAT NO 4,SULEBHAVI TWO,0,0,0,0,0,0,13,0,0,0,13,0,2023000168,1245,10470124520230113
Bagalkot,Amengad PS,0114/2023,1,2023,10,2023-10-06 14:00:00.000,2023-10-06 14:01:00.000,2023-10-06 18:05:00.000,06/10/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),15.9398760000000000000000,75.9224480000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(3) ",A.Y.BILLUR   (ASI),1335221,NULL,124500006,"INFRONT OF BUS STAND AT GUDUR, INFRONT OF BUS STAND AT GUDUR",SOUTH 18 KM,GUDUR TOWN BEAT NO 21,GUDUR,0,0,0,0,0,0,1,0,0,0,1,0,2023000169,1245,10470124520230114
Bagalkot,Amengad PS,0115/2023,1,2023,10,2023-10-04 11:00:00.000,2023-10-04 20:00:00.000,2023-10-08 20:30:00.000,08/10/2023,Non Heinous,Traced,Others,MISSING PERSON,Women,16.0112940000000000000000,75.8942910000000000000000,"IPC 1860 U/s: 00MP ",SHIVANAND  SINGANNAVAR (PSI),2954871,NULL,156800079,"COMPLAINT HOUSE AT CHILAPUR, COMPLAINT HOUSE AT CHILAPUR",SOUTH 14 KM,RURAL BEAT NO 5,KYADIGERI,0,1,0,0,0,0,0,0,0,0,0,0,2023000170,1245,10470124520230115
Bagalkot,Amengad PS,0116/2023,1,2023,10,2023-09-30 18:30:00.000,2023-09-30 18:31:00.000,2023-10-09 18:00:00.000,09/10/2023,Non Heinous,False Case,Written,KIDNAPPING AND ABDUCTION,Missing-Girl,16.1037930000000000000000,75.8656790000000000000000,"IPC 1860 U/s: 363 ",SHIVANAND  SINGANNAVAR (PSI),2954871,NULL,156800079,"COMPLAINT HOUSE AT KAMATAGI, COMPLAINT HOUSE AT KAMATAGI",WEST 12 KM,RURAL BEAT NO 11,KAMATAGI ONE,0,0,0,1,0,0,0,0,0,0,0,0,2023000171,1245,10470124520230116
Bagalkot,Amengad PS,0117/2023,1,2023,10,2023-10-06 22:00:00.000,2023-10-07 09:00:00.000,2023-10-10 11:00:00.000,10/10/2023,Non Heinous,Undetected,Written,BURGLARY - NIGHT,At Commercial Places / Establishments,15.9377180000000000000000,75.9109380000000000000000,"IPC 1860 U/s: 457,454,380 ",SHIVANAND  SINGANNAVAR (PSI),2954871,NULL,156800079,"COMPLANINT HOTEL AT GUDUR, COMPLANINT HOTEL AT GUDUR",SOUTH 18 KM,GUDUR TOWN BEAT NO 21,GUDUR,0,0,0,0,0,0,0,0,0,0,0,0,2023000172,1245,10470124520230117
Bagalkot,Amengad PS,0118/2023,1,2023,10,2023-10-10 10:00:00.000,2023-10-10 10:01:00.000,2023-10-10 12:15:00.000,10/10/2023,Non Heinous,Pending Trial,NULL,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),16.0552250000000000000000,75.9536210000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(3) ",SHIVANAND  SINGANNAVAR (PSI),2954871,NULL,156800079,"AMINAGAD CHITTARAGI CROSS PUBLIC PLACE, AMINAGAD CHITTARAGI CROSS PUBLIC PLACE",EAST 1 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,1,0,0,0,1,0,2023000173,1245,10470124520230118
Bagalkot,Amengad PS,0119/2023,1,2023,10,2023-10-10 14:00:00.000,2023-10-10 14:01:00.000,2023-10-10 16:15:00.000,10/10/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),16.1059710000000000000000,75.8623040000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(3) ",SANGAPPA  TOTAD (HC),2168887,NULL,124700036,"KATAGAR TEGGA PUBLIC PLACE AT KAMATAGI, KATAGAR TEGGA PUBLIC PLACE AT KAMATAGI",WEST 11 KM,RURAL BEAT NO 11,KAMATAGI ONE,0,0,0,0,0,0,1,0,0,0,1,0,2023000174,1245,10470124520230119
Bagalkot,Amengad PS,0120/2023,1,2023,10,2023-10-11 22:00:00.000,2023-10-12 01:30:00.000,2023-10-12 07:00:00.000,12/10/2023,Heinous,Transfered :UI( Hungunda Circle),Written,BURGLARY - NIGHT,At Residential Premises,15.8985620000000000000000,75.9316260000000000000000,"IPC 1860 U/s: 380,457 ",S A SAVADI   (PI),1845439,NULL,156600037,"COMPLANINT HOUSE AT MURUDI, COMPLANINT HOUSE AT MURUDI",SOUTH 23 KM,GUDUR OP BEAT NO 23,MURUDI,1,0,0,0,0,0,0,0,0,0,0,0,2023000176,1245,10470124520230120
Bagalkot,Amengad PS,0121/2023,1,2023,10,2023-10-13 13:00:00.000,2023-10-13 13:01:00.000,2023-10-13 15:30:00.000,13/10/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),16.0430110000000000000000,75.9356200000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",SHIVANAND  SINGANNAVAR (PSI),2954871,NULL,156800079,"SULEBHAVI BUS STAND PUBLIC PLACE, SULEBHAVI BUS STAND PUBLIC PLACE",SOUTH 2 KM,RURAL BEAT NO 4,SULEBHAVI TWO,0,0,0,0,0,0,7,0,0,0,7,0,2023000177,1245,10470124520230121
Bagalkot,Amengad PS,0122/2023,1,2023,10,2023-10-14 08:00:00.000,2023-10-14 08:01:00.000,2023-10-14 10:15:00.000,14/10/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),16.0369170000000000000000,75.9373300000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(3) ",SHIVANAND  SINGANNAVAR (PSI),2954871,NULL,156800079,"BANASHANKARI TEMPLE AT SULEBHAVI, BANASHANKARI TEMPLE AT SULEBHAVI",WEST 2 KM,RURAL BEAT NO 4,SULEBHAVI TWO,0,0,0,0,0,0,1,0,0,0,1,0,2023000178,1245,10470124520230122
Bagalkot,Amengad PS,0123/2023,1,2023,10,2023-10-14 14:00:00.000,2023-10-14 14:01:00.000,2023-10-14 17:45:00.000,14/10/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Betting,15.9396800000000000000000,75.9240170000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 78(VI) ",MUTTURAJ.S.BAVIKATTI   (HC),1984866,NULL,125000002,"GOVERNMENT PU COLLEGE AT GUDUR, GOVERNMENT PU COLLEGE AT GUDUR",SOUTH 18 KM,GUDUR TOWN BEAT NO 21,GUDUR,0,0,0,0,0,0,0,1,0,1,1,0,2023000180,1245,10470124520230123
Bagalkot,Amengad PS,0124/2023,1,2023,10,2023-10-07 07:00:00.000,2023-10-07 09:30:00.000,2023-10-15 13:50:00.000,15/10/2023,Non Heinous,Undetected,Online,THEFT,Of Automobiles - Of Two Wheelers,16.0550770000000000000000,75.9518660000000000000000,"IPC 1860 U/s: 379 ",SHIVANAND  SINGANNAVAR (PSI),2954871,NULL,156800079,"INFRONT OF VETERNARY HOSPITAL AMINAGAD, INFRONT OF VETERNARY HOSPITAL AMINAGAD",WEST 1 KM,AMINAGAD TOWN BEAT NO 1,AMINAGAD,0,0,0,0,0,0,0,0,0,0,0,0,2023000181,1245,10470124520230124
Bagalkot,Amengad PS,0125/2023,1,2023,10,2023-10-15 15:00:00.000,2023-10-15 16:00:00.000,2023-10-15 17:15:00.000,15/10/2023,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),15.8759620000000000000000,75.9573240000000000000000,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",MUTTURAJ.S.BAVIKATTI   (HC),1984866,NULL,125000002,"MURADI VILLAGE NEAR GUDDA, MURADI VILLAGE NEAR GUDDA",SOUTH 15 KMS,GUDUR OP BEAT NO 23,MURUDI,0,0,0,0,0,0,5,0,0,0,5,0,2023000182,1245,10470124520230125
Bagalkot,Amengad PS,0126/2023,1,2023,10,2023-10-15 16:30:00.000,2023-10-15 16:31:00.000,2023-10-16 07:15:00.000,16/10/2023,Non Heinous,Traced,Written,MISSING PERSON,Women,15.9397190000000000000000,75.9165940000000000000000,"IPC 1860 U/s: 00MP ",SHIVANAND  SINGANNAVAR (PSI),2954871,NULL,156800079,"GUDUR SC VILLAGE, GUDUR SC VILLAGE",SOUTH 15 KMS,GUDUR TOWN BEAT NO 21,GUDUR,0,1,0,0,0,0,0,0,0,0,0,0,2023000183,1245,10470124520230126
Bagalkot,Amengad PS,0127/2023,1,2023,10,2023-10-17 14:15:00.000,2023-10-17 14:16:00.000,2023-10-17 16:15:00.000,17/10/2023,Heinous,Transfered :UI( Hungunda Circle),Written,MOTOR VEHICLE ACCIDENTS FATAL,State Highways,16.0572540000000000000000,75.9818380000000000000000,"IPC 1860 U/s: 279,337,338,304(A) ",S A SAVADI   (PI),1845439,NULL,156600037,"NEAR RAKKASAGI VILLAGE ON SH 20 -AMINGAD - HUNGUND, NEAR RAKKASAGI VILLAGE ON SH 20 -AMINGAD - HUNGUND",EAST 4 KMS,RURAL BEAT NO 7,RAKKASAGI,6,8,7,4,0,0,1,1,0,1,1,0,2023000184,1245,10470124520230127
Bagalkot,Amengad PS,0128/2023,1,2023,10,2023-10-18 10:00:00.000,2023-10-19 06:00:00.000,2023-10-20 15:53:00.000,20/10/2023,Non Heinous,Undetected,Online,THEFT,Of Automobiles - Of Tractors,15.9945220000000000000000,75.8791460000000000000000,"IPC 1860 U/s: 379 ",V.N.GOUDAR   (PSI),1022913,NULL,124500034,"BISIDE COMPLAINT HOUSE AT BENAKANAVARI, BISIDE COMPLAINT HOUSE AT BENAKANAVARI",SOUTH 12 KM,GUDUR OP RURAL BEAT NO 30,BENAKANAWARI,1,0,0,0,0,0,0,0,0,0,0,0,2023000185,1245,10470124520230128
